,matricola,nome,cognome,qualifica,dipartimento,data_assunzione,data_di_nascita,classe_laurea,data_laurea,classe_dottorato,data_dottorato
7188,341695,Claudia,Ammaniti,Ability to work under pressure, Quality Assurance,2022-12-31 20:40:41,1995-01-17 02:46:24,Master of Business Administration (MBA),2018-11-14 03:04:12,,
7189,27468,Salvatore,Caironi,Experience with budget management, Marketing,2016-10-08 18:01:45,1996-09-12 20:55:19,,,,
7190,39885,Elena,Trebbi,Experience with customer relationship management (CRM) systems, Cybersecurity,2016-06-15 23:12:47,2001-02-21 01:58:05,,,,
7191,250590,Silvia,Pennetta,Experience with content management systems (CMS), Sales,2015-07-19 12:18:02,1996-08-03 20:23:29,,,,
7192,684076,Ottavio,Bova,Ability to manage and resolve conflicts, Marketing,2016-12-10 08:00:26,1996-03-02 17:17:09,Associate of Business Administration (ABA),2023-07-05 00:10:34,,
7193,286170,Zaira,Visintini,Experience with data governance and compliance frameworks, Cybersecurity,2016-12-19 23:10:26,1993-09-07 15:40:50,,,,
7194,356341,Pompeo,Mascagni,Strong understanding of data governance principles, Sales,2015-11-10 20:31:57,1995-11-17 21:26:29,Master of Computer Science (MCS),2016-06-23 19:16:55,,
7195,33679,Gioacchino,Giovine,Ability to conduct competitive intelligence and analysis, Inventory Management,2017-07-05 19:54:56,2002-09-09 12:34:44,Certificate in Accounting,2023-04-28 13:16:23,,
7196,158939,Martina,Bajardi,Strong understanding of IT security and risk management, Sales Operations,2023-02-22 13:54:59,1995-08-29 12:02:37,Certificate in Web Development,2018-03-29 17:20:59,,
7197,947469,Stefano,Palladio,Ability to work independently, Cybersecurity,2020-03-09 22:25:54,2001-07-07 21:40:17,,,,
7198,307196,Gianna,Salata,Ability to multitask and prioritize effectively, Business Analytics,2023-04-02 16:27:48,1995-06-18 17:58:52,,,,
7199,56440,Teresa,Tagliafierro,Ability to conduct market forecasting and trend analysis, Corporate Governance,2018-07-11 20:25:08,2000-11-29 15:36:22,,,,
7200,650551,Carolina,Buscetta,Ability to manage cross-functional projects, Learning and Development,2021-04-30 09:58:15,1997-06-20 21:56:59,,,,
7201,372837,Cesare,Morellato,Strong understanding of change management principles, Learning and Development,2021-04-01 20:02:03,2001-07-17 04:03:52,Master of Arts (MA),2021-11-29 07:15:07,,
7202,485898,Dionigi,Staglieno,Ability to manage product launches and releases, Cybersecurity,2018-03-03 16:53:15,1993-11-25 15:16:56,Certificate in Graphic Design,2018-09-28 11:49:50,,
7203,41706,Adriana,Depero,Creative thinking and innovation, Learning and Development,2022-09-08 17:18:31,1993-12-10 02:17:29,,,,
7204,74082,Aurora,Curci,Ability to develop and execute social media strategies, Administration,2023-06-12 18:45:37,1997-01-07 19:54:19,Certificate in Graphic Design,2019-11-26 18:52:08,Mathematics,2024-12-31 19:54:19.517113
7205,51495,Adele,Contarini,Bachelor's degree in a relevant field, Customer Service,2016-08-30 09:25:12,1997-05-04 02:11:29,Bachelor of Business Administration (BBA),2019-07-28 22:18:20,Philosophy,2025-04-27 02:11:29.709945
7206,706083,Giancarlo,Monteverdi,Bachelor's degree in a relevant field, Training and Education,2015-12-26 13:06:33,2000-05-11 15:05:38,,,,
7207,517087,Lina,Cadorna,Strong decision-making abilities, Public Relations,2016-08-09 01:58:55,2001-12-05 11:32:46,,,,
7208,885766,Ferdinando,Antonioni,Experience with data privacy and security measures, Customer Service,2016-02-14 15:46:56,1999-02-16 23:40:19,,,,
7209,752199,Ansaldo,Tamborini,Knowledge of financial modeling and forecasting techniques, Marketing,2022-07-03 17:24:30,1994-09-29 00:12:04,Associate of Arts (AA),2022-11-12 13:14:22,,
7210,9649,Toni,Marazzi,Ability to conduct competitive intelligence and analysis, Business Analytics,2019-03-11 18:59:00,1998-07-30 15:01:56,Certificate in Medical Assisting,2020-10-18 11:45:48,,
7211,952721,Nedda,Bazzi,Experience with budget management, Sales Operations,2023-02-14 09:19:38,1998-05-23 01:40:05,,,,
7212,768033,Bettina,Malaparte,Knowledge of talent management and succession planning, Cybersecurity,2016-11-03 06:05:59,1996-09-14 16:11:23,,,,
7213,230148,Dionigi,Onio,Strong understanding of IT security and risk management, Sales,2023-04-14 15:07:33,1995-08-27 23:51:14,,,,
7214,116481,Sophia,Cabibbo,"Strong understanding of IT service management frameworks (e.g., ITIL)", Marketing,2020-11-20 05:35:50,1996-10-29 21:13:00,,,,
7215,544327,Cipriano,Cicala,Ability to develop and execute social media strategies, Inventory Management,2015-12-20 01:10:35,2000-06-15 00:20:25,Associate of Architecture (AArch),2021-02-24 08:07:20,Political Science,2028-06-08 00:20:25.854287
7216,579800,Gianmarco,Botticelli,Ability to develop and implement strategic plans, Sales Operations,2021-12-26 01:25:11,1997-05-03 12:22:33,Associate of Nursing (AN),2019-12-21 11:41:38,Economics,2025-04-26 12:22:33.695004
7217,569287,Natalia,Carli,Knowledge of financial modeling and forecasting techniques, Inventory Management,2019-12-18 10:54:12,1994-08-24 15:09:12,Associate of Computer Science (ACS),2019-08-19 03:11:58,,
7218,257596,Paloma,Barcella,"Knowledge of sustainability reporting frameworks (e.g., GRI)", Learning and Development,2016-05-07 06:08:51,1999-12-19 22:13:31,Certificate in Graphic Design,2020-03-22 23:55:44,,
7219,369818,Giancarlo,Regge,"Strong understanding of data privacy regulations (e.g., GDPR)", Learning and Development,2021-03-14 02:01:22,1995-08-07 07:08:22,,,,
7220,245283,Ornella,Ioppi,Strong understanding of organizational development principles, Learning and Development,2020-06-27 13:52:30,1997-08-27 21:25:47,Bachelor of Business Administration (BBA),2022-11-13 12:47:53,,
7221,330286,Rosina,Gentileschi,Attention to detail and accuracy, Customer Service,2023-06-01 15:44:59,2002-07-11 01:07:27,,,,
7222,729757,Ricciotti,Pacillo,Knowledge of software development methodologies, Training and Education,2019-04-13 20:02:26,1995-07-23 13:57:08,,,,
7223,929802,Valerio,Martinelli,Ability to develop and maintain vendor relationships, Customer Service,2015-06-11 03:02:05,1994-10-08 18:10:02,Bachelor of Science (BS),2018-12-24 03:53:22,,
7224,419760,Filippa,Guarneri,Strong understanding of inventory management principles, Sales,2018-02-26 01:43:53,1995-10-27 11:10:36,,,,
7225,25169,Bianca,Depero,Knowledge of regulatory compliance and reporting, Business Analytics,2015-04-10 06:51:55,1997-12-05 23:23:37,,,,
7226,290365,Piergiorgio,Benigni,Strong written and verbal communication skills, Sales,2015-10-22 17:00:05,1994-01-10 17:57:20,,,,
7227,889213,Calcedonio,Siffredi,Ability to identify and mitigate risks, Sales,2022-12-04 06:06:05,1997-03-23 22:12:20,Bachelor of Science (BS),2023-01-05 10:20:25,,
7228,25559,Fiamma,Beccheria,Ability to develop and implement sustainability initiatives, Sales,2019-03-15 19:24:27,2000-01-30 01:32:57,,,,
7229,857867,Stefania,Rizzoli,Experience with process improvement and optimization, Business Analytics,2020-11-08 18:30:55,1995-01-30 23:00:51,Associate of Social Work (ASW),2017-04-19 03:48:05,,
7230,225707,Germana,Proietti,Experience with content management systems (CMS), Sales,2021-09-13 08:41:18,1994-02-18 13:16:26,,,,
7231,467837,Giustino,Zarlino,Strong written and verbal communication skills, Training and Education,2019-05-22 03:09:30,1996-02-19 12:34:59,,,,
7232,308342,Costanzo,Cesarotti,Strong understanding of data governance and data quality management, Sales Operations,2018-10-12 06:42:05,2002-03-27 23:40:36,,,,
7233,761972,Giulio,Dossetti,Strong organizational and time management skills, Cybersecurity,2017-08-01 17:24:16,1997-05-18 16:32:53,,,,
7234,929217,Martino,Bassi,Problem-solving and troubleshooting skills, Inventory Management,2016-09-09 18:28:08,1996-04-28 07:39:12,,,,
7235,101537,Nanni,Camanni,Excellent customer service skills, Sales Operations,2017-05-06 11:09:29,2001-07-11 03:08:59,Diploma in Fashion Design,2022-08-19 17:17:03,,
7236,621565,Annunziata,Cagnotto,Creative thinking and innovation, Business Analytics,2021-10-22 03:12:57,1999-03-10 15:14:20,,,,
7237,394364,Elisa,Satriani,Knowledge of regulatory requirements and compliance, Quality Assurance,2020-11-24 14:02:43,1997-01-27 08:19:27,,,,
7238,44652,Piersanti,Saraceno,Strong sales and negotiation skills, Customer Service,2019-03-17 12:04:03,1998-03-10 00:23:16,,,,
7239,968600,Giustino,Gozzano,Ability to multitask and prioritize effectively, Cybersecurity,2022-02-20 15:56:29,1997-05-18 18:05:34,Certificate in Graphic Design,2021-06-04 13:29:58,Neuroscience,2025-05-11 18:05:34.006214
7240,38198,Carmelo,Peranda,Experience with risk assessment and mitigation strategies, Business Analytics,2016-08-15 21:17:58,1996-11-18 03:29:55,,,,
7241,942607,Orlando,Costanzi,Ability to interpret and analyze financial statements, Customer Service,2018-04-28 23:17:46,1998-12-30 21:09:40,,,,
7242,897591,Ciro,Montesano,Experience with risk assessment and management, Sales,2021-09-05 12:04:22,1999-10-26 00:44:56,Associate of Engineering (AE),2023-03-19 12:43:21,,
7243,866772,Temistocle,Spadafora,Proactive and self-motivated, Customer Service,2017-02-11 20:29:08,2000-12-10 21:06:30,Certificate in Web Development,2023-07-24 18:15:28,,
7244,920954,Lucio,Pizzamano,Experience with data modeling and database management, Learning and Development,2021-02-14 06:29:18,1996-07-22 12:54:45,,,,
7245,467733,Nicola,Serraglio,Ability to develop and implement marketing campaigns, Facilities Management,2018-04-17 07:52:30,1996-03-26 05:01:59,,,,
7246,647401,Amadeo,Sagnelli,Strong understanding of data governance and data quality management, Sales,2022-04-08 17:07:11,2001-01-23 09:55:06,,,,
7247,129831,Pierina,Interminei,Strong written and verbal communication skills, Training and Education,2023-01-20 13:20:51,1997-05-01 04:44:13,,,,
7248,553487,Gabriella,Cappelli,Strong understanding of software testing methodologies, Training and Education,2018-11-04 08:51:59,1996-01-04 04:15:29,Master of Education (MEd),2021-08-21 13:02:23,Anthropology,2023-12-28 04:15:29.032953
7249,683866,Telemaco,Chiaramonte,Experience with data modeling and database management, Business Analytics,2019-05-08 05:38:37,2001-11-07 21:56:06,Associate of Social Work (ASW),2022-02-12 22:05:00,,
7250,897789,Giampaolo,Roccabonella,Experience with content management systems (CMS), Sales Operations,2018-06-19 01:44:53,1998-04-09 11:42:42,,,,
7251,107671,Maura,Gotti,Knowledge of talent management and succession planning, Quality Assurance,2023-03-07 18:43:37,1995-04-13 13:38:46,Associate of Architecture (AArch),2020-07-01 17:19:49,,
7252,320049,Costantino,Soffici,Proactive and self-motivated, Customer Service,2017-09-20 15:42:02,2000-06-06 19:50:25,Master of Nursing (MN),2021-04-15 05:22:55,Environmental Science,2028-05-30 19:50:25.785963
7253,250476,Ranieri,Casaleggio,Experience with customer service management tools, Business Analytics,2015-07-10 07:39:58,1996-01-07 15:49:05,Associate of Computer Science (ACS),2016-01-27 17:49:12,,
7254,745962,Romina,Monaco,Proactive and self-motivated, Intellectual Property,2016-09-25 18:47:41,1997-10-27 19:41:42,,,,
7255,862570,Rosalia,Canevascini,Strong written and verbal communication skills, Cybersecurity,2016-07-23 15:46:48,1999-01-25 13:11:09,,,,
7256,597856,Maria,Morucci,Strong attention to quality and accuracy, Cybersecurity,2019-03-06 12:23:40,1995-06-07 15:30:19,,,,
7257,231749,Luigina,Praga,"Strong understanding of IT service management frameworks (e.g., ITIL)", Learning and Development,2021-08-29 00:26:58,2000-02-19 14:06:30,,,,
7258,414487,Alessandro,Turati,Experience with risk assessment and mitigation strategies, Sales Operations,2020-12-16 02:50:24,2000-10-22 20:13:24,Associate of Science (AS),2021-08-22 06:58:26,,
7259,370625,Loredana,Faugno,Attention to detail and accuracy, Cybersecurity,2023-05-08 18:16:56,1994-11-17 14:37:37,,,,
7260,268381,Luchino,Barozzi,Strong understanding of data visualization techniques, Intellectual Property,2018-05-17 12:05:57,1997-08-27 06:32:56,Certificate in Human Resources Management,2018-12-29 15:55:01,,
7261,85724,Fernanda,Campanella,Ability to conduct market research and analysis, Inventory Management,2021-04-26 13:05:46,2001-06-08 12:29:24,,,,
7262,718341,Leopoldo,Raimondi,Analytical and critical thinking skills, Training and Education,2019-08-24 14:40:52,1996-04-08 14:54:30,Master of Nursing (MN),2022-01-03 11:03:44,,
7263,436426,Milo,Surian,Analytical and critical thinking skills, Marketing,2019-03-09 15:01:30,1995-10-02 13:57:12,,,,
7264,450755,Puccio,Argurio,Ability to develop and implement diversity and inclusion initiatives, Learning and Development,2021-02-02 08:11:02,1994-01-13 09:53:31,Doctor of Medicine (MD),2016-11-01 04:04:35,,
7265,708950,Tiziana,Traversa,Ability to manage product launches and releases, Sales Operations,2023-07-05 06:41:56,1994-05-02 03:20:21,Bachelor of Architecture (BArch),2022-05-27 14:08:11,,
7266,65980,Fabrizia,Garrone,Knowledge of human resources policies and procedures, Business Analytics,2018-05-15 12:20:43,1999-04-06 20:15:23,,,,
7267,299521,Gilberto,Guariento,Ability to develop and implement diversity and inclusion initiatives, Customer Service,2016-03-27 08:06:14,1994-10-05 18:51:51,Bachelor of Nursing (BN),2017-07-03 20:08:36,,
7268,852276,Nicola,Petralli,Knowledge of marketing strategies and techniques, Business Analytics,2019-12-25 11:46:07,1998-02-20 15:00:00,Master of Nursing (MN),2018-09-07 04:49:25,,
7269,933437,Stefano,Perini,Proficient in Microsoft Office Suite, Business Analytics,2017-03-31 23:41:34,1997-03-25 01:57:12,Associate of Social Work (ASW),2019-04-08 21:11:01,Biology,2025-03-18 01:57:12.588616
7270,550835,Augusto,Rinaldi,Strong decision-making abilities, Inventory Management,2018-09-25 09:15:23,1997-06-18 16:33:44,Certificate in Culinary Arts,2017-08-22 17:51:11,,
7271,513765,Delfino,Semitecolo,Experience with budget management, Inventory Management,2020-04-12 14:18:49,2001-11-24 10:50:31,,,,
7272,533809,Jacopo,Villarosa,Ability to manage and resolve conflicts, Quality Assurance,2017-05-08 02:12:35,1999-07-11 21:31:04,,,,
7273,912032,Enzio,Tartini,Experience with process mapping and workflow analysis, Customer Service,2022-10-03 22:16:43,1997-11-03 18:53:33,Bachelor of Computer Science (BCS),2019-04-30 05:26:46,,
7274,408824,Lorenzo,Ceci,Proficient in project management methodologies, Sales Operations,2022-12-10 16:17:29,1993-12-01 08:41:50,,,,
7275,177435,Niccolò,Malaparte,Experience with data modeling and database management, Compliance,2019-08-06 13:19:46,1996-05-12 08:39:31,,,,
7276,411983,Marcello,Antonetti,Ability to develop and implement strategic plans, Sales,2015-06-11 07:51:23,2000-01-31 04:59:50,Associate of Architecture (AArch),2022-04-15 03:26:53,History,2028-01-24 04:59:50.366846
7277,167920,Nina,Mimun,Strong understanding of organizational development principles, Marketing,2020-12-19 19:57:29,1998-06-24 14:52:21,,,,
7278,349109,Fedele,Volterra,Knowledge of agile software development methodologies, Sales,2021-02-12 11:59:07,2000-04-12 17:50:22,,,,
7279,740819,Daniele,Soffici,Proficient in Microsoft Office Suite, Cybersecurity,2019-02-16 20:13:26,1997-07-16 01:29:16,Diploma in Early Childhood Education,2018-11-30 06:11:12,,
7280,496652,Giampiero,Liguori,Strong data analysis and interpretation skills, Quality Assurance,2018-03-05 18:37:18,1993-11-21 11:47:25,,,,
7281,521765,Gianmarco,Conti,Experience with e-commerce platforms and technologies, Customer Service,2021-07-18 17:18:55,1994-03-19 17:40:38,Certificate in Web Development,2018-09-27 16:31:49,,
7282,209794,Nico,Visintini,Experience with e-commerce platforms and technologies, Business Analytics,2022-10-15 14:40:00,1995-05-02 09:05:01,Associate of Applied Science (AAS),2018-08-15 17:42:29,,
7283,30282,Vittoria,Bragadin,Strong research and information-gathering skills, Learning and Development,2017-08-05 07:51:06,2000-02-11 11:14:23,Doctor of Philosophy (PhD),2022-06-30 04:16:10,Business Administration,2028-02-04 11:14:23.281439
7284,252847,Rodolfo,Canali,Experience with customer experience (CX) design and optimization, Training and Education,2015-02-19 08:25:41,1994-08-14 09:21:52,,,,
7285,223026,Damiano,Mercantini,Knowledge of market trends and competitive analysis, Business Analytics,2022-03-13 09:06:47,1999-06-26 20:09:53,Master of Architecture (MArch),2021-10-28 19:11:25,,
7286,490778,Etta,Ovadia,Ability to develop and implement diversity and inclusion initiatives, Cybersecurity,2015-08-10 15:35:59,1998-04-20 00:18:26,Master of Architecture (MArch),2022-09-22 07:08:35,,
7287,546626,Telemaco,Lerner,Experience with process improvement and optimization, Learning and Development,2015-12-08 07:22:47,2002-01-06 08:40:22,,,,
7288,689559,Achille,Cianciolo,Ability to identify and mitigate risks, Business Analytics,2015-06-28 04:03:20,2000-12-23 20:29:57,Certificate in Culinary Arts,2023-01-20 10:25:29,,
7289,715948,Emilio,Delle,Knowledge of market trends and competitive analysis, Training and Education,2016-10-13 22:22:28,1997-09-06 07:43:20,,,,
7290,14022,Fabio,Cilea,Adaptability and flexibility, Training and Education,2016-04-23 10:34:50,1998-03-28 11:34:08,,,,
7291,486796,Fausto,Cutrufo,Experience with supply chain optimization and logistics, Training and Education,2016-08-31 11:55:03,1997-07-26 08:02:15,Master of Arts (MA),2021-12-13 09:35:32,,
7292,927595,Sandra,Orlando,Project management skills, Marketing,2022-10-29 12:00:56,1996-01-14 07:18:38,Certificate in Project Management,2017-02-17 23:34:53,,
7293,966058,Sandra,Visconti,Experience with data modeling and database management, Sales,2023-02-06 00:35:03,1997-07-06 22:53:39,,,,
7294,505711,Fedele,Pavanello,Experience with supply chain optimization and logistics, Sales,2023-04-04 02:56:23,1994-12-19 22:24:51,,,,
7295,629414,Giorgia,Lussu,Knowledge of employee performance evaluation techniques, Learning and Development,2016-06-03 00:12:02,2000-05-03 22:45:55,,,,
7296,705356,Puccio,Ciani,Ability to manage and resolve conflicts, Inventory Management,2015-11-03 08:59:31,1997-11-23 12:36:41,Bachelor of Architecture (BArch),2019-10-23 03:58:40,,
7297,945923,Pompeo,Mastandrea,Knowledge of talent acquisition and recruitment strategies, Business Analytics,2021-07-17 15:59:56,2000-09-01 07:33:45,,,,
7298,160910,Greca,Tornatore,Ability to develop and execute social media strategies, Marketing,2021-08-20 11:30:24,1999-09-02 18:46:22,,,,
7299,603837,Damiano,Stefanelli,Strong organizational and time management skills, Business Analytics,2019-09-17 03:28:35,1996-12-11 03:47:57,Master of Fine Arts (MFA),2019-02-20 06:40:12,,
7300,214301,Romana,Niggli,Experience with risk assessment and mitigation strategies, Cybersecurity,2021-03-29 00:34:08,2001-03-24 14:05:15,,,,
7301,358445,Santino,Trentin,Ability to develop and implement marketing campaigns, Training and Education,2020-03-08 06:38:51,1998-06-12 13:30:11,Master of Fine Arts (MFA),2019-06-06 15:08:17,,
7302,474808,Valentina,Cheda,Knowledge of international business regulations and practices, Cybersecurity,2020-01-07 18:41:58,1993-12-28 04:15:53,Certificate in Human Resources Management,2014-06-21 10:52:35,,
7303,430359,Piermaria,Morandini,Ability to manage and resolve conflicts, Training and Education,2017-06-25 10:45:18,1994-06-03 16:14:17,Diploma in Early Childhood Education,2018-11-07 05:26:14,,
7304,275480,Enzo,Notarbartolo,Adaptability and flexibility, Sales Operations,2019-04-15 21:36:48,2001-07-12 23:28:40,Associate of Social Work (ASW),2022-09-28 22:48:51,Public Health,2029-07-05 23:28:40.480077
7305,18016,Emma,Cocci,Knowledge of IT infrastructure and networking, Training and Education,2016-12-17 22:43:56,1997-07-17 14:26:04,Doctor of Dental Surgery (DDS),2022-11-03 12:35:39,,
7306,40982,Gioacchino,Bruno,Strong decision-making abilities, Sustainability,2019-11-28 18:51:45,2002-09-10 03:52:23,,,,
7307,248338,Coriolano,Nordio,Experience with customer service management tools, Research and Innovation,2018-10-03 02:55:33,2002-09-19 04:43:56,,,,
7308,914130,Francesco,Mercati,Problem-solving and troubleshooting skills, Cybersecurity,2016-01-26 04:57:01,1999-02-08 06:18:13,Master of Education (MEd),2021-03-13 01:58:37,,
7309,692596,Pier,Nadi,Knowledge of social media platforms and marketing techniques, Learning and Development,2017-01-16 19:16:04,1995-10-02 04:16:41,Master of Business Administration (MBA),2021-12-20 11:08:19,Anthropology,2023-09-25 04:16:41.129087
7310,2603,Alina,Papetti,Ability to multitask and prioritize effectively, Sales Operations,2022-08-02 14:49:37,1995-11-24 07:03:26,Master of Computer Science (MCS),2023-03-16 02:05:28,,
7311,27221,Luigina,Bertolucci,"Strong understanding of data privacy regulations (e.g., GDPR)", Marketing,2023-06-09 15:05:58,2000-07-27 04:23:02,,,,
7312,220801,Leonardo,Tognazzi,Experience with customer experience (CX) design and optimization, Learning and Development,2017-10-04 03:27:05,1994-04-28 22:02:12,Certificate in Automotive Technology,2014-09-22 18:36:07,Chemistry,2022-07-17 13:29:13.000000
7313,73201,Santino,Mogherini,Knowledge of employee performance evaluation techniques, Sustainability,2021-12-25 10:04:28,1997-10-17 06:06:18,Master of Arts (MA),2023-03-08 01:56:33,Philosophy,2025-10-10 06:06:18.516064
7314,906150,Rolando,Bettin,Proficient in Microsoft Office Suite, Training and Education,2021-06-05 17:05:51,1996-09-27 01:11:14,,,,
7315,1518,Amadeo,Panzera,Strong understanding of data visualization techniques, Quality Assurance,2020-11-18 19:19:16,1996-08-25 19:14:44,,,,
7316,495035,Antonia,Basso,Strong understanding of data visualization techniques, Inventory Management,2022-03-24 09:15:20,1994-11-25 20:07:39,Master of Education (MEd),2016-03-26 10:29:32,Engineering,2023-02-05 08:27:39.000000
7317,818483,Giovanna,Cicala,Knowledge of software development methodologies, Training and Education,2022-06-09 11:31:20,1996-12-02 08:46:22,,,,
7318,209026,Lodovico,Prodi,Experience with process improvement and optimization, Sales,2022-10-01 02:49:39,1998-01-22 22:32:46,,,,
7319,167286,Dante,Samele,Knowledge of human resources policies and procedures, Sales Operations,2017-08-02 15:03:18,1995-01-22 04:11:22,Associate of Computer Science (ACS),2017-04-11 17:57:14,,
7320,384535,Gino,Giusti,Strong decision-making abilities, Quality Assurance,2015-11-08 21:54:38,1997-11-25 14:46:39,,,,
7321,851096,Silvestro,Endrizzi,Knowledge of regulatory requirements and compliance, Learning and Development,2018-06-12 10:33:22,1994-12-28 04:01:02,Doctor of Pharmacy (PharmD),2019-04-20 17:07:47,,
7322,689899,Antonia,Bergoglio,Ability to develop and implement sustainability initiatives, Quality Assurance,2019-03-20 04:34:20,2000-01-22 13:19:43,,,,
7323,951280,Sante,Ricciardi,Experience with e-commerce platforms and technologies, Business Analytics,2021-12-16 08:42:53,1997-11-22 08:30:58,Associate of Applied Science (AAS),2021-12-28 14:53:26,Business Administration,2025-11-15 08:30:58.364848
7324,149738,Milena,Donarelli,Knowledge of IT infrastructure and networking, Learning and Development,2018-08-02 10:40:26,1994-09-28 06:18:20,Bachelor of Fine Arts (BFA),2017-03-13 13:23:06,,
7325,307745,Alessandro,Stefanelli,Strong understanding of organizational development principles, Cybersecurity,2021-09-11 03:39:04,2000-04-14 09:57:32,,,,
7326,758620,Ermanno,Lucchesi,Knowledge of regulatory compliance and reporting, Customer Service,2021-05-20 14:40:49,1997-03-17 11:02:37,,,,
7327,608058,Guido,Rastelli,Strong attention to quality and accuracy, Cybersecurity,2015-04-25 11:29:04,2002-12-06 23:41:00,,,,
7328,187083,Victoria,Zecchini,Knowledge of market trends and competitive analysis, Quality Assurance,2022-03-28 15:24:55,1998-02-06 22:21:47,Doctor of Law (JD),2018-09-19 19:25:14,,
7329,689907,Ermenegildo,Saragat,Experience with risk assessment and management, Sales,2022-03-09 11:50:00,1993-09-18 05:28:11,Diploma in Early Childhood Education,2023-03-23 05:15:32,,
7330,46757,Armando,Comboni,Experience with risk assessment and mitigation strategies, Cybersecurity,2022-09-16 11:54:53,1997-12-19 22:23:39,Master of Arts (MA),2019-06-20 03:26:28,,
7331,328628,Corrado,Zaccagnini,Knowledge of industry-specific software or tools, Business Analytics,2019-07-22 01:08:07,2001-10-17 02:29:27,Master of Engineering (ME),2022-09-28 09:00:23,,
7332,588695,Irma,Barcella,"Strong understanding of IT service management frameworks (e.g., ITIL)", Sales,2019-03-04 23:37:48,1999-11-04 02:37:22,Master of Fine Arts (MFA),2022-10-26 16:06:51,Psychology,2027-10-28 02:37:22.364860
7333,350040,Rosina,Bianchini,Ability to manage cross-functional projects, Quality Assurance,2020-04-28 17:31:36,1994-08-10 03:46:58,,,,
7334,68557,Irma,Papetti,Knowledge of agile software development methodologies, Cybersecurity,2022-02-20 03:34:58,1997-05-10 02:22:15,Certificate in Accounting,2019-06-16 03:44:49,,
7335,232446,Federico,Bonolis,"Knowledge of sustainability reporting frameworks (e.g., GRI)", Quality Assurance,2016-06-11 20:29:40,1998-10-26 11:38:22,Associate of Fine Arts (AFA),2023-01-27 00:56:22,,
7336,440943,Osvaldo,Cassarà,Strong organizational and time management skills, Learning and Development,2016-12-11 01:36:05,2001-02-20 08:00:27,,,,
7337,851832,Annamaria,Bruscantini,Ability to develop and implement diversity and inclusion initiatives, Customer Service,2023-03-05 17:54:46,2000-02-03 00:52:51,Doctor of Law (JD),2021-02-02 06:37:53,Anthropology,2028-01-27 00:52:51.150729
7338,153350,Vito,Rensi,Problem-solving and troubleshooting skills, Quality Assurance,2023-03-12 21:39:24,1999-01-25 14:36:20,,,,
7339,654003,Rosina,Giannelli,Ability to work in a fast-paced environment, Training and Education,2022-04-01 22:30:30,1999-08-28 02:10:39,Bachelor of Architecture (BArch),2020-01-24 17:29:17,,
7340,447468,Baldassare,Rossellini,Ability to develop and maintain vendor relationships, Sales,2022-05-30 05:52:44,2002-05-13 10:51:28,,,,
7341,541306,Leonardo,Monduzzi,Knowledge of social media platforms and marketing techniques, Cybersecurity,2020-07-07 11:43:26,1996-04-15 08:49:15,,,,
7342,202747,Gioacchino,Maspero,Ability to develop and implement marketing campaigns, Vendor Management,2020-09-29 12:56:54,2002-12-20 05:27:14,,,,
7343,316392,Carlo,Valier,Knowledge of regulatory compliance and reporting, Sales Operations,2015-05-03 05:22:33,1995-10-26 10:19:38,,,,
7344,744500,Luigi,Maccanelli,"Knowledge of sustainability reporting frameworks (e.g., GRI)", Training and Education,2016-01-02 22:32:58,2000-04-17 06:29:01,,,,
7345,133742,Stella,Galtarossa,Knowledge of financial modeling and forecasting techniques, Inventory Management,2016-10-10 04:08:16,1999-10-22 07:51:47,Associate of Arts (AA),2019-12-12 10:28:37,,
7346,416380,Giustino,Leoncavallo,Strong understanding of digital marketing strategies, Business Analytics,2022-01-27 01:56:13,1999-08-02 16:10:26,Diploma in Hospitality Management,2023-04-14 06:28:51,,
7347,568070,Jacopo,Brugnaro,Strong attention to quality and accuracy, Cybersecurity,2016-07-01 16:09:35,1993-10-16 18:40:04,,,,
7348,826465,Rosaria,Corbo,Ability to develop and implement marketing campaigns, Quality Assurance,2016-09-06 13:30:30,1997-04-28 13:15:37,,,,
7349,311433,Romolo,Zoppetto,Ability to meet deadlines, Product Development,2021-05-15 22:43:07,2001-12-31 04:42:40,Bachelor of Architecture (BArch),2022-07-06 03:05:01,Public Health,2029-12-24 04:42:40.954910
7350,62484,Alina,Segrè,Experience with quality assurance and control processes, Sales Operations,2015-03-20 00:39:33,2001-09-01 06:51:43,Master of Business Administration (MBA),2022-01-09 18:24:15,,
7351,635938,Diana,Monti,Knowledge of industry-specific software or tools, Learning and Development,2016-02-01 00:17:32,1998-10-01 22:52:13,,,,
7352,758266,Angelo,Gozzi,Strong understanding of inventory management principles, Cybersecurity,2015-01-11 16:02:52,2000-06-21 01:46:33,,,,
7353,152493,Vanessa,Geraci,Strong understanding of IT security and risk management, Sales Operations,2016-09-22 21:18:50,2002-11-05 10:48:52,Associate of Fine Arts (AFA),2023-03-20 18:56:51,,
7354,44510,Rosina,Pugliese,Adaptability and flexibility, Training and Education,2017-03-17 07:07:13,2002-02-12 14:17:24,Certificate in Graphic Design,2023-04-21 22:37:59,,
7355,675842,Camilla,Jacuzzi,Knowledge of IT infrastructure and networking, Sales,2017-08-30 12:52:18,2002-11-28 06:19:11,Master of Business Administration (MBA),2023-02-13 17:15:49,,
